Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,CueSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
,,,,,,practice,0,4,1,679,13,C,1,right,0.21909689996391535,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,4,1,679,14,V,0,right,0.0726231001317501,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,4,1,679,,,,,,,,0.15,0.0,0.4,0.6,0.0,0.6,0.10846804288615074,0,4,0,0,0,6,6,4,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,1,X,0,right,0.3219590000808239,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,2,Q,0,right,0.31214650021865964,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,3,C,0,right,0.35279790032655,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,4,C,1,left,0.4569557998329401,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,5,N,0,right,0.30158150009810925,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,6,C,0,right,0.3263953998684883,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,7,C,1,left,0.3409269000403583,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,8,X,0,right,0.12750629987567663,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,9,C,0,right,0.36423289962112904,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,10,X,0,right,0.30857810005545616,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,11,Q,0,right,0.6614357000216842,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,12,Q,1,left,0.29987019998952746,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,13,X,0,right,0.2270192001014948,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,14,X,1,left,0.33810439985245466,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,19,1,679,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,0.3385364142845252,4,0,0,0,0,10,14,4,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
1,.\instructions\inst_prac_3\Slide1.png,right,0.7374364002607763,87.13027369976044,87.86771010002121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
2,.\instructions\inst_prac_3\Slide2.png,right,0.6112693003378808,87.90449489979073,88.51576420012861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
3,.\instructions\inst_prac_3\Slide3.png,right,0.48781219962984324,88.54789920011535,89.0357113997452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
4,.\instructions\inst_prac_3\Slide4.png,right,0.3282373999245465,89.06747129978612,89.39570869971067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
5,.\instructions\inst_prac_3\Slide5.png,right,0.20010819984599948,89.42651619995013,89.62662439979613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
6,.\instructions\inst_prac_3\Slide6.png,right,0.20010640006512403,89.6583163999021,89.85842279996723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
7,.\instructions\inst_prac_3\Slide7.png,right,0.20010130014270544,89.89036329975352,90.09046459989622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
8,.\instructions\inst_prac_3\Slide8.png,right,0.353358699940145,90.12237509991974,90.47573379985988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,1,J,0,right,0.5429520001634955,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,2,C,0,right,0.5180045003071427,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,3,X,0,right,0.439153500366956,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,4,Q,0,right,0.7408775999210775,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,5,N,0,right,0.5622517000883818,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,6,X,1,left,0.5720937000587583,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,7,Q,1,left,0.6639465000480413,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,8,V,0,right,0.5520972996018827,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,9,Q,0,right,0.5128732998855412,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,10,F,0,right,0.6072281002998352,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,11,X,0,right,0.8687626998871565,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,12,Q,1,right,0.6520186001434922,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,13,F,1,left,0.5521308998577297,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,3,3,788,,,,,,,,0.8819444444444444,0.75,0.1111111111111111,1.0,0.0,0.8888888888888888,0.5987992615868839,3,1,0,0,0,9,12,4,9,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
1,.\instructions\inst_prac_3_next\Slide1.png,right,0.8061526003293693,111.101633799728,111.90778640005738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,1,V,0,right,0.31732669984921813,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,2,V,0,left,0.2188685997389257,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,3,F,0,left,0.12792090000584722,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,4,S,0,right,0.0,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,5,V,1,left,0.0,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,6,Q,0,right,0.0,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,7,Q,0,right,0.013679400086402893,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,8,V,1,left,0.1756764999590814,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,9,V,0,left,0.14936339994892478,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,10,S,0,right,0.12276610033586621,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,11,J,0,right,0.13164030015468597,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,12,V,1,right,0.11279619997367263,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,13,S,1,left,0.0,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,14,Q,0,left,0.1325266002677381,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,33,3,679,,,,,,,,0.8875,0.75,0.1,0.6,0.0,0.9,0.10732605002288308,3,1,0,0,0,6,9,4,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,1,V,0,right,0.39969890005886555,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,2,S,0,right,0.12378060026094317,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,3,X,0,right,0.10419620014727116,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,4,X,0,right,0.4039724003523588,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,5,C,0,right,0.43911619996652007,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,6,X,1,left,0.4350634003058076,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,7,V,0,right,0.5182688003405929,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,8,N,0,right,0.36216199956834316,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,9,J,0,right,0.37972680013626814,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,10,Q,0,right,0.4909828999079764,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,11,N,1,left,0.5137245999649167,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,12,S,0,right,0.36928780004382133,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,13,Q,1,left,0.4687633002176881,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,14,N,1,left,0.47857109969481826,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice,0,2,3,679,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,0.39195107149758507,4,0,0,0,0,10,14,4,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
1,.\instructions\inst_prac_main\Slide1.png,right,0.7003938998095691,134.91947280010208,135.61986669991165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
2,.\instructions\inst_prac_main\Slide2.png,right,0.7599148997105658,135.65993630001321,136.41985119972378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
3,.\instructions\inst_prac_main\Slide3.png,right,0.7282634996809065,136.45177670009434,137.18004019977525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
4,.\instructions\inst_prac_main\Slide4.png,right,0.790255299769342,137.21363080013543,138.00388609990478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,1,J,0,right,0.2869803998619318,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,2,N,0,right,0.12743679992854595,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,3,N,1,left,0.46678470028564334,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,4,J,0,right,0.26081940019503236,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,5,J,1,right,0.020439999643713236,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,6,C,0,left,0.021221099887043238,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,7,J,0,right,0.05468899989500642,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,8,J,1,left,0.047489400021731853,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,9,Q,0,right,0.0,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,10,C,0,left,0.0,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,11,C,1,right,0.15660260012373328,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,12,F,0,left,0.04144439985975623,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,13,C,0,right,0.17857499979436398,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,14,X,0,left,0.0,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,1,1,679,,,,,,,,0.725,0.5,0.2,0.6,0.0,0.8,0.11874877139260727,2,2,0,0,0,6,8,4,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,240510_102323,PRACTICE,0,1,1,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,1,1,cue1.png,Easy,A,141.01660900004208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,2,3,679,1,V,0,right,0.2855846001766622,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
,,,,,,practice_main,0,2,3,679,2,S,0,right,0.14948600018396974,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,26,Female,1,2024/05/10_10:20:29,YZ,59.937341430857714,
