Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,CueSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
,,,,,,practice,0,7,1,583,6,S,1,right,0.3284305001143366,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,7,F,0,right,0.42577229999005795,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,8,F,1,left,0.5195076998788863,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,9,J,0,right,0.45704429992474616,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,10,J,1,left,0.6022245001513511,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,11,N,0,right,0.5495261000469327,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,12,J,0,right,0.5940050999633968,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,13,N,0,right,0.4421759000979364,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,14,C,0,right,0.49923250009305775,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,15,C,1,right,1.3156632999889553,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,7,1,583,,,,,,,,0.77,0.6,0.2,1.0,0.0,0.8,0.5274409666812668,3,2,0,0,0,10,13,5,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_prac_3\Slide1.png,right,22.255707999924198,283.65813190001063,305.9138398999348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
2,.\instructions\inst_prac_3\Slide2.png,right,2.89094420010224,305.95079969987273,308.841743899975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
3,.\instructions\inst_prac_3\Slide3.png,right,2.0032901999074966,308.8730315999128,310.8763217998203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
4,.\instructions\inst_prac_3\Slide4.png,right,3.2225550999864936,310.90722239995375,314.12977749994025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
5,.\instructions\inst_prac_3\Slide5.png,right,2.0493489000946283,314.16045179986395,316.2098006999586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
6,.\instructions\inst_prac_3\Slide6.png,right,2.289355799788609,316.2404634000268,318.5298191998154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
7,.\instructions\inst_prac_3\Slide7.png,right,10.609233099967241,318.56058519985527,329.1698182998225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
8,.\instructions\inst_prac_3\Slide8.png,right,3.136955900117755,329.2008419998456,332.33779789996333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,1,S,0,right,1.3309935999568552,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,2,N,0,right,1.1067192999180406,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,3,V,0,right,1.1352129001170397,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,4,S,1,left,0.8471906001213938,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,5,C,0,right,1.2379554000217468,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,6,C,0,right,1.1101420000195503,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,7,N,0,right,1.0748682001139969,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,8,Q,0,right,1.344705899944529,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,9,S,0,right,1.1227621000725776,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,10,N,1,left,0.8791590998880565,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,11,S,0,right,0.9232373998966068,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,12,S,1,left,1.2059746999293566,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,13,N,1,left,1.0808740998618305,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,6,3,788,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.107676561527814,4,0,0,0,0,9,13,4,9,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_prac_3_next\Slide1.png,right,21.164161500055343,359.061928199837,380.2260896998923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,1,C,0,right,0.6101435001473874,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,2,N,0,right,0.6401228001341224,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,3,J,0,right,0.7063058000057936,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,4,C,1,left,0.561952400021255,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,5,F,0,right,0.7088128998875618,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,6,V,0,right,0.8918329998850822,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,7,N,0,right,0.922406799858436,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,8,F,1,right,0.8384424999821931,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,9,C,0,right,1.1998052999842912,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,10,S,0,right,0.8836669998709112,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,11,F,1,left,0.7416725000366569,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,12,S,0,right,1.2334743000101298,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,13,S,1,left,1.0403809000272304,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,14,N,0,right,1.6939366001170129,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,15,S,1,right,1.083765200106427,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,27,3,583,,,,,,,,0.77,0.6,0.2,1.0,0.0,0.8,0.9171147666716327,3,2,0,0,0,10,13,5,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,1,C,0,right,0.622757599921897,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,2,N,0,right,0.7978339998517185,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,3,C,0,right,1.3795574000105262,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,4,S,0,right,0.7727300999686122,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,5,C,0,left,1.221256999997422,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,6,C,1,right,0.8653023999650031,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,7,N,0,right,1.4095765999518335,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,8,S,0,left,0.5350337000563741,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,9,C,1,right,2.8806589001324028,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,10,N,1,left,0.9352041999809444,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,11,C,0,right,1.315170899964869,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,12,V,0,right,0.9869848000817001,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,13,J,0,right,0.722861299989745,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,14,C,1,right,1.6586750999558717,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,15,F,0,right,1.8393240000586957,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,33,3,583,,,,,,,,0.015151515151515138,0.25,0.2727272727272727,0.8181818181818182,0.0,0.7272727272727273,1.1961951999925078,1,3,0,0,0,9,10,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_redo_3\Slide1.png,right,17.866345399990678,427.4000423999969,445.26638779998757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,1,J,0,right,1.104322100058198,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,2,X,0,right,1.0454367999918759,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,3,N,0,right,0.7787369999568909,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,4,Q,0,right,0.8258964000269771,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,5,V,0,right,0.8251082999631763,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,6,N,1,right,1.962087200023234,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,7,F,0,right,1.0516298001166433,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,8,Q,0,right,0.7601026000920683,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,9,V,0,right,1.0403436000924557,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,10,F,1,left,0.707739399978891,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,11,Q,1,left,0.945015300065279,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,12,J,0,right,0.9335324000567198,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,13,S,0,right,0.9757764998357743,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,14,J,0,right,1.2082908998709172,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,15,J,1,right,1.0498174999374896,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,2,3,583,,,,,,,,0.7386363636363636,0.5,0.18181818181818182,1.0,0.0,0.8181818181818181,1.0142557200044393,2,2,0,0,0,11,13,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_redo_3\Slide1.png,right,10.915442700032145,467.98307519988157,478.8985178999137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,1,C,0,right,0.5778355000074953,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,2,N,0,right,0.3263134998269379,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,3,F,0,right,0.35717099998146296,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,4,X,0,right,0.39564370014704764,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,5,J,0,right,0.41321040014736354,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,6,Q,0,right,0.538222499890253,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,7,V,0,right,0.597457000054419,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,8,X,0,left,0.6701151998713613,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,9,Q,1,left,0.5894134999252856,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
